id,X,Y,Z,tonne,slope,au_ppm,cu_pct,block_val
10301,345.0,945.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10302,345.0,945.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10303,345.0,945.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10304,345.0,945.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10305,345.0,945.0,405.0,64800.018,60.0,0.0,0.0,-317520.0882
10306,345.0,945.0,435.0,25005.167,60.0,0.0,0.0,-122525.31830000001
10307,345.0,975.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10308,345.0,975.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10309,345.0,975.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10310,345.0,975.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10311,345.0,975.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10312,345.0,975.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10313,345.0,975.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10314,345.0,975.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10315,345.0,975.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10316,345.0,975.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10317,345.0,975.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10318,345.0,975.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10319,345.0,975.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10320,345.0,975.0,405.0,64400.017,60.0,0.0,0.0,-315560.0833
10321,345.0,975.0,435.0,26696.703,60.0,0.0,0.0,-130813.84470000002
10322,345.0,1005.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10323,345.0,1005.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10324,345.0,1005.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10325,345.0,1005.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10326,345.0,1005.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10327,345.0,1005.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10328,345.0,1005.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10329,345.0,1005.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10330,345.0,1005.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10331,345.0,1005.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10332,345.0,1005.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10333,345.0,1005.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10334,345.0,1005.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10335,345.0,1005.0,405.0,62400.013,60.0,0.0,0.0,-305760.0637
10336,345.0,1005.0,435.0,27689.713,60.0,0.0,0.0,-135679.5937
10337,345.0,1035.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10338,345.0,1035.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10339,345.0,1035.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10340,345.0,1035.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10341,345.0,1035.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10342,345.0,1035.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10343,345.0,1035.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10344,345.0,1035.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10345,345.0,1035.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10346,345.0,1035.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10347,345.0,1035.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10348,345.0,1035.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10349,345.0,1035.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10350,345.0,1035.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10351,345.0,1035.0,435.0,27292.393,60.0,0.0,0.0,-133732.7257
10352,345.0,1065.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10353,345.0,1065.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10354,345.0,1065.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10355,345.0,1065.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10356,345.0,1065.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10357,345.0,1065.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10358,345.0,1065.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10359,345.0,1065.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10360,345.0,1065.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10361,345.0,1065.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10362,345.0,1065.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10363,345.0,1065.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10364,345.0,1065.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10365,345.0,1065.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10366,345.0,1065.0,435.0,26737.234,60.0,0.0,0.0,-131012.4466
10367,345.0,1095.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10368,345.0,1095.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10369,345.0,1095.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10370,345.0,1095.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10371,345.0,1095.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10372,345.0,1095.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10373,345.0,1095.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10374,345.0,1095.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10375,345.0,1095.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10376,345.0,1095.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10377,345.0,1095.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10378,345.0,1095.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10379,345.0,1095.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10380,345.0,1095.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10381,345.0,1095.0,435.0,26252.708,60.0,0.0,0.0,-128638.2692
10382,345.0,1125.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10383,345.0,1125.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10384,345.0,1125.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10385,345.0,1125.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10386,345.0,1125.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10387,345.0,1125.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10388,345.0,1125.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10389,345.0,1125.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10390,345.0,1125.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10391,345.0,1125.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10392,345.0,1125.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10393,345.0,1125.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10394,345.0,1125.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10395,345.0,1125.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10396,345.0,1125.0,435.0,25776.564,60.0,0.0,0.0,-126305.1636
10397,345.0,1155.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10398,345.0,1155.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10399,345.0,1155.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10400,345.0,1155.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10401,345.0,1155.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10402,345.0,1155.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10403,345.0,1155.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10404,345.0,1155.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10405,345.0,1155.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10406,345.0,1155.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10407,345.0,1155.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10408,345.0,1155.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10409,345.0,1155.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10410,345.0,1155.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10411,345.0,1155.0,435.0,25305.174,60.0,0.0,0.0,-123995.3526
10412,345.0,1185.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10413,345.0,1185.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10414,345.0,1185.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10415,345.0,1185.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10416,345.0,1185.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10417,345.0,1185.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10418,345.0,1185.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10419,345.0,1185.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10420,345.0,1185.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10421,345.0,1185.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10422,345.0,1185.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10423,345.0,1185.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10424,345.0,1185.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10425,345.0,1185.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10426,345.0,1185.0,435.0,24833.797,60.0,0.0,0.0,-121685.6053
10427,345.0,1215.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10428,345.0,1215.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10429,345.0,1215.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10430,345.0,1215.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10431,345.0,1215.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10432,345.0,1215.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10433,345.0,1215.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10434,345.0,1215.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10435,345.0,1215.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10436,345.0,1215.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10437,345.0,1215.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10438,345.0,1215.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10439,345.0,1215.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10440,345.0,1215.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10441,345.0,1215.0,435.0,23309.772,60.0,0.0,0.0,-114217.8828
10442,345.0,1245.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10443,345.0,1245.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10444,345.0,1245.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10445,345.0,1245.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10446,345.0,1245.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10447,345.0,1245.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10448,345.0,1245.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10449,345.0,1245.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10450,345.0,1245.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10451,345.0,1245.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10452,345.0,1245.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10453,345.0,1245.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10454,345.0,1245.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10455,345.0,1245.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10456,345.0,1245.0,435.0,19119.991,60.0,0.0,0.0,-93687.9559
10457,345.0,1275.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10458,345.0,1275.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10459,345.0,1275.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10460,345.0,1275.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10461,345.0,1275.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10462,345.0,1275.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10463,345.0,1275.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10464,345.0,1275.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10465,345.0,1275.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10466,345.0,1275.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10467,345.0,1275.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10468,345.0,1275.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10469,345.0,1275.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10470,345.0,1275.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10471,345.0,1275.0,435.0,17104.284,60.0,0.0,0.0,-83810.9916
10472,345.0,1305.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10473,345.0,1305.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10474,345.0,1305.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10475,345.0,1305.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10476,345.0,1305.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10477,345.0,1305.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10478,345.0,1305.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10479,345.0,1305.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10480,345.0,1305.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10481,345.0,1305.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10482,345.0,1305.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10483,345.0,1305.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10484,345.0,1305.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10485,345.0,1305.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10486,345.0,1305.0,435.0,16288.742,60.0,0.0,0.0,-79814.8358
10487,345.0,1335.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10488,345.0,1335.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10489,345.0,1335.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10490,345.0,1335.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10491,345.0,1335.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10492,345.0,1335.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10493,345.0,1335.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10494,345.0,1335.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10495,345.0,1335.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10496,345.0,1335.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10497,345.0,1335.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10498,345.0,1335.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10499,345.0,1335.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10500,345.0,1335.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10501,345.0,1335.0,435.0,15477.521,60.0,0.0,0.0,-75839.8529
10502,345.0,1365.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10503,345.0,1365.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10504,345.0,1365.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10505,345.0,1365.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10506,345.0,1365.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10507,345.0,1365.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10508,345.0,1365.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10509,345.0,1365.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10510,345.0,1365.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10511,345.0,1365.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10512,345.0,1365.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10513,345.0,1365.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10514,345.0,1365.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10515,345.0,1365.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10516,345.0,1365.0,435.0,12464.777,60.0,0.0,0.0,-61077.4073
10517,345.0,1395.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10518,345.0,1395.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10519,345.0,1395.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10520,345.0,1395.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10521,345.0,1395.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10522,345.0,1395.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10523,345.0,1395.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10524,345.0,1395.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10525,345.0,1395.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10526,345.0,1395.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10527,345.0,1395.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10528,345.0,1395.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10529,345.0,1395.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10530,345.0,1395.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10531,345.0,1395.0,435.0,9383.908,60.0,0.0,0.0,-45981.1492
10532,345.0,1425.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10533,345.0,1425.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10534,345.0,1425.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10535,345.0,1425.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10536,345.0,1425.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10537,345.0,1425.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10538,345.0,1425.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10539,345.0,1425.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10540,345.0,1425.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10541,345.0,1425.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10542,345.0,1425.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10543,345.0,1425.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10544,345.0,1425.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10545,345.0,1425.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10546,345.0,1425.0,435.0,8736.694,60.0,0.0,0.0,-42809.800599999995
10547,345.0,1455.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10548,345.0,1455.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10549,345.0,1455.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10550,345.0,1455.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10551,345.0,1455.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10552,345.0,1455.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10553,345.0,1455.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10554,345.0,1455.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10555,345.0,1455.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10556,345.0,1455.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10557,345.0,1455.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10558,345.0,1455.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10559,345.0,1455.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10560,345.0,1455.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10561,345.0,1455.0,435.0,6998.52,60.0,0.0,0.0,-34292.748
10562,345.0,1485.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10563,345.0,1485.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10564,345.0,1485.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10565,345.0,1485.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10566,345.0,1485.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10567,345.0,1485.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10568,345.0,1485.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10569,345.0,1485.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10570,345.0,1485.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10571,345.0,1485.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10572,345.0,1485.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10573,345.0,1485.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10574,345.0,1485.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10575,345.0,1485.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10576,345.0,1485.0,435.0,5314.824,60.0,0.0,0.0,-26042.6376
10577,345.0,1515.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10578,345.0,1515.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10579,345.0,1515.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10580,345.0,1515.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10581,345.0,1515.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10582,345.0,1515.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10583,345.0,1515.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10584,345.0,1515.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10585,345.0,1515.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10586,345.0,1515.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10587,345.0,1515.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10588,345.0,1515.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10589,345.0,1515.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10590,345.0,1515.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10591,345.0,1515.0,435.0,3115.005,60.0,0.0,0.0,-15263.5245
10592,345.0,1545.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10593,345.0,1545.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10594,345.0,1545.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10595,345.0,1545.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10596,345.0,1545.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10597,345.0,1545.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10598,345.0,1545.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10599,345.0,1545.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10600,345.0,1545.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10601,345.0,1545.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10602,345.0,1545.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10603,345.0,1545.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10604,345.0,1545.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10605,345.0,1545.0,405.0,61200.012,60.0,0.0,0.0,-299880.0588
10606,345.0,1545.0,435.0,1290.421,60.0,0.0,0.0,-6323.062900000001
10607,345.0,1575.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10608,345.0,1575.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10609,345.0,1575.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10610,345.0,1575.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10611,345.0,1575.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10612,345.0,1575.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10613,345.0,1575.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10614,345.0,1575.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10615,345.0,1575.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10616,345.0,1575.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10617,345.0,1575.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10618,345.0,1575.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10619,345.0,1575.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10620,345.0,1575.0,405.0,60758.842,60.0,0.0,0.0,-297718.3258
10621,345.0,1575.0,435.0,26.077,60.0,0.0,0.0,-127.77730000000001
10622,345.0,1605.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10623,345.0,1605.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10624,345.0,1605.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10625,345.0,1605.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10626,345.0,1605.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10627,345.0,1605.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10628,345.0,1605.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10629,345.0,1605.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10630,345.0,1605.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10631,345.0,1605.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10632,345.0,1605.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10633,345.0,1605.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10634,345.0,1605.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10635,345.0,1605.0,405.0,59690.907,60.0,0.0,0.0,-292485.4443
10636,345.0,1635.0,15.0,61200.012,60.0,0.0,0.0,-299880.0588
10637,345.0,1635.0,45.0,61200.012,60.0,0.0,0.0,-299880.0588
10638,345.0,1635.0,75.0,61200.012,60.0,0.0,0.0,-299880.0588
10639,345.0,1635.0,105.0,61200.012,60.0,0.0,0.0,-299880.0588
10640,345.0,1635.0,135.0,61200.012,60.0,0.0,0.0,-299880.0588
10641,345.0,1635.0,165.0,61200.012,60.0,0.0,0.0,-299880.0588
10642,345.0,1635.0,195.0,61200.012,60.0,0.0,0.0,-299880.0588
10643,345.0,1635.0,225.0,61200.012,60.0,0.0,0.0,-299880.0588
10644,345.0,1635.0,255.0,61200.012,60.0,0.0,0.0,-299880.0588
10645,345.0,1635.0,285.0,61200.012,60.0,0.0,0.0,-299880.0588
10646,345.0,1635.0,315.0,61200.012,60.0,0.0,0.0,-299880.0588
10647,345.0,1635.0,345.0,61200.012,60.0,0.0,0.0,-299880.0588
10648,345.0,1635.0,375.0,61200.012,60.0,0.0,0.0,-299880.0588
10649,345.0,1635.0,405.0,58073.864,60.0,0.0,0.0,-284561.9336
